"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"C5aR1",-0.664892285879025,0.12900740604869,-0.891652215426271,0.0373162385862043,-0.829405560719247,0.189652944086581
"CAMP",-0.512277805820996,0.248406292087339,-0.859644898657975,0.0444799574008858,-0.16997459121619,0.912083789449584
"CARD9",0.481770278138675,0.0115022803820229,0.33397857858412,0.071493362386375,0.218449142001827,0.545090512252284
"CASP1",-0.312135285297719,0.405244697492682,-0.422348862034282,0.262593833829586,-0.200066752415511,0.823081248830431
"CASP10",-0.145532950887687,0.745080495777011,-0.380627393805846,0.39735550244482,-0.268690780341088,0.779114988232082
"CASP2",-0.627612302126673,0.124407786007119,-0.694303684407043,0.0881161268464442,-0.346221686788659,0.669690505313636
"CASP3",-0.215095686928093,0.567963781439647,-0.222156492431532,0.59234604773975,-0.101034856160149,0.934710508757316
"CASP8",0.0685844739577846,0.862726753791542,0.0579093909300052,0.885038862783577,0.141591126268906,0.899717388648741
"CCL5",-0.660464547632279,0.166144710696463,-0.00464971352931087,0.995770652654656,0.0306777532214033,0.981051453120823
"CCND3",0.301334807504823,0.407900746042739,0.264170210536598,0.496706615091701,0.695686107124079,0.208498883693874
"CCR1",-0.0111245602989047,0.97105675655282,-0.307018896087302,0.313115456987837,-0.268998423440457,0.632017345709765
"CCR2",-0.445114685971904,0.185187698019923,-0.765557728893385,0.0175890430898667,-1.0346040102748,0.00713095260327472
"CCR3",-0.0721219471657575,0.865078294374158,0.053615229326553,0.900934288388708,-0.0469216913162862,0.968098229798946
"CCR4",-0.636568138137566,0.168391474112042,-0.557646767004513,0.239812865500841,-0.194913289213982,0.894782114110202
"CCR5",-0.694653856392812,0.118783874795567,-0.371611505034837,0.460946161179566,-0.74174992379793,0.314794963907719
"CCR6",0.219402671257734,0.299925628635882,0.0381347079639136,0.874377496490893,-0.0773947286183798,0.897448595114386
"CCR7",0.535587877296857,0.0186559594228259,0.227638791543354,0.313115456987837,0.483610687565931,0.189652944086581
"CCRL2",-1.12503687893555,0.0288461813790302,-1.21507319631953,0.0140289815730115,-0.387029846246474,0.73366433574184
"CD14",-0.378613718972742,0.304762976806406,-1.0586651748667,0.00199716633364408,-0.935984520024363,0.037582539472725
"CD163",-0.634031844679311,0.0341841917880808,-0.82231059858896,0.00438106288193072,-0.937840035171254,0.00713095260327472
"CD164",-0.205194014893348,0.567675535012573,0.140185170546573,0.717780598898938,-0.143062652983676,0.894782114110202
"CD19",0.236646227761105,0.561665585251445,-0.0322423618849159,0.938664301487885,0.175625851854043,0.879973470122657
"CD1A",0.159211324785642,0.520196818741223,-0.00442264634202338,0.992893397377428,0.0150258333718885,0.981051453120823
"CD1C",-0.842713964950485,0.0841213570330395,-0.678778533418908,0.178575143997836,-0.728238419581293,0.431521013433419
"CD1D",0.445081188341838,0.0690332237453202,0.286361715631053,0.237865298370851,0.861166143583136,0.0402751683230737
"CD2",-0.492754498546946,0.29887070327786,0.445906178746443,0.389863033978464,0.00165163344095198,0.99698216578002
